timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1697665826415,30047,Login,200,,Spike Test Scenario 3 4-132,text,false,"Responce body as text should contain ""LOGOUT""",11118,1153,30,73,http://localhost:8081/login?error,30041,0,1
1697665826415,30041,Login-0,302,,Spike Test Scenario 3 4-132,,true,,423,702,30,73,http://localhost:8081/authenticate,30041,0,1
1697665856456,6,Login-1,200,,Spike Test Scenario 3 4-132,text,true,,10695,451,30,73,http://localhost:8081/login?error,6,0,0
1697665802439,55306,Login,500,,Spike Test Scenario 3 4-104,text,false,"Responce body as text should contain ""LOGOUT""",1185,1158,29,72,http://localhost:8081/,25292,0,1
1697665802439,25292,Login-0,302,,Spike Test Scenario 3 4-104,,true,,412,718,29,72,http://localhost:8081/authenticate,25292,0,1
1697665827731,30014,Login-1,500,,Spike Test Scenario 3 4-104,text,false,,773,440,29,72,http://localhost:8081/,30014,0,0
1697665828391,30096,Login,200,,Load Test Scenario 3 2-36,text,false,"Responce body as text should contain ""LOGOUT""",11118,1165,40,71,http://localhost:8081/login?error,30090,0,2
1697665828426,30061,Login,200,,Load Test Scenario 3 2-34,text,false,"Responce body as text should contain ""LOGOUT""",11118,1193,40,71,http://localhost:8081/login?error,30055,0,1
1697665828391,30090,Login-0,302,,Load Test Scenario 3 2-36,,true,,423,714,40,71,http://localhost:8081/authenticate,30090,0,2
1697665828426,30055,Login-0,302,,Load Test Scenario 3 2-34,,true,,423,742,40,71,http://localhost:8081/authenticate,30055,0,1
1697665858482,5,Login-1,200,,Load Test Scenario 3 2-36,text,true,,10695,451,40,71,http://localhost:8081/login?error,4,0,0
1697665858481,6,Login-1,200,,Load Test Scenario 3 2-34,text,true,,10695,451,40,71,http://localhost:8081/login?error,6,0,0
1697665858487,9,Create Post,500,,Load Test Scenario 3 2-36,text,false,Status code should be 200,656,581,40,71,http://localhost:8081/api/post/auth/creator,9,0,0
1697665858487,9,Create Post,500,,Load Test Scenario 3 2-34,text,false,Status code should be 200,656,581,40,71,http://localhost:8081/api/post/auth/creator,9,0,0
1697665858496,7,Edit Post,400,,Load Test Scenario 3 2-36,text,false,Status code should be 200,800,608,40,71,http://localhost:8081/api/post/auth/editor?postId=,7,0,2
1697665858496,7,Edit Post,400,,Load Test Scenario 3 2-34,text,false,Status code should be 200,800,608,40,71,http://localhost:8081/api/post/auth/editor?postId=,7,0,2
1697665858504,8,Like Post,400,,Load Test Scenario 3 2-34,text,false,Status code should be 200,800,489,40,71,http://localhost:8081/api/post/auth/likesUp?postId=,8,0,2
1697665858504,8,Like Post,400,,Load Test Scenario 3 2-36,text,false,Status code should be 200,800,489,40,71,http://localhost:8081/api/post/auth/likesUp?postId=,8,0,2
1697665858513,10,Create Post,500,,Load Test Scenario 3 2-36,text,false,Status code should be 200,656,581,40,71,http://localhost:8081/api/post/auth/creator,10,0,1
1697665858513,10,Create Post,500,,Load Test Scenario 3 2-34,text,false,Status code should be 200,656,581,40,71,http://localhost:8081/api/post/auth/creator,10,0,1
1697665858523,9,Edit Post,400,,Load Test Scenario 3 2-36,text,false,Status code should be 200,800,608,40,71,http://localhost:8081/api/post/auth/editor?postId=,9,0,2
1697665858523,9,Edit Post,400,,Load Test Scenario 3 2-34,text,false,Status code should be 200,800,608,40,71,http://localhost:8081/api/post/auth/editor?postId=,9,0,2
